Criação das árvores ordenadas:
n_persons	index	time        
131072   	0    	1.524943e-01
131072   	1    	1.847001e-01
131072   	2    	2.013229e-01
131072   	3    	1.610040e-01

Procura de nós nas árvores:
n_persons	index	time        
131072   	0    	1.819032e-01
131072   	1    	1.981311e-01
131072   	2    	1.412904e-01
131072   	3    	1.432064e-01

Maior profundidade das árvores:
n_persons	index	time        	depth
131072   	0    	7.385700e-03	45   
131072   	1    	8.441900e-03	42   
131072   	2    	7.884700e-03	38   
131072   	3    	1.050710e-02	38   

Número de nós em cada nível:
n_persons	index	time        	lvl0  	lvl1  	lvl2  	lvl3  	lvl4  	lvl5  	lvl6  	lvl7  	lvl8  	lvl9  	lvl10 	lvl11 	lvl12 	lvl13 	lvl14 	lvl15 	lvl16 	lvl17 	lvl18 	lvl19 	lvl20 	lvl21 	lvl22 	lvl23 	lvl24 	lvl25 	lvl26 	lvl27 	lvl28 	lvl29 	lvl30 	lvl31 	lvl32 	lvl33 	lvl34 	lvl35 	lvl36 	lvl37 	lvl38 	lvl39 	lvl40 	lvl41 	lvl42 	lvl43 	lvl44 	lvl45 
131072   	0    	1.288850e-02	1     	2     	4     	8     	16    	31    	61    	116   	218   	379   	630   	1033  	1567  	2294  	3126  	4070  	5080  	6004  	6902  	7820  	8541  	9081  	9329  	9351  	9118  	8579  	7837  	6881  	5870  	4879  	3774  	2845  	2034  	1415  	892   	536   	338   	215   	102   	45    	25    	11    	8     	2     	1     	1     
131072   	1    	8.627700e-03	1     	2     	4     	8     	16    	32    	64    	124   	242   	447   	802   	1343  	2131  	3042  	4212  	5506  	6872  	8296  	9576  	10692 	11335 	11477 	10974 	9967  	8710  	7158  	5642  	4278  	3033  	1976  	1275  	787   	473   	271   	143   	71    	40    	23    	13    	6     	5     	2     	1     	nan   	nan   	nan   
131072   	2    	1.707520e-02	1     	2     	4     	8     	16    	32    	61    	119   	230   	435   	783   	1364  	2248  	3471  	5046  	6832  	8743  	10282 	11314 	11904 	11762 	11148 	10065 	8657  	7079  	5551  	4210  	3206  	2381  	1620  	1040  	682   	411   	192   	104   	44    	14    	8     	3     	nan   	nan   	nan   	nan   	nan   	nan   	nan   
131072   	3    	1.854300e-02	1     	2     	4     	8     	16    	32    	64    	123   	243   	442   	789   	1324  	2138  	3251  	4670  	6386  	8137  	9784  	11000 	11696 	11805 	11315 	10413 	9074  	7593  	6192  	4765  	3407  	2370  	1577  	1023  	642   	391   	216   	97    	47    	20    	12    	3     	nan   	nan   	nan   	nan   	nan   	nan   	nan   

Lista de pessoas (índice 0, filtro "John "):
#       	name (0)                       	zip_code (1)                                                   	telephone number (2)	social security number (3)
1       	John Abbott                    	98052 Redmond (King county)                                    	5339 868 545     	597-10-9426            
1419    	John Miller                    	11210 Brooklyn (Kings county)                                  	2026 962 589     	911-18-5417            
1420    	John Miller                    	11214 Brooklyn (Kings county)                                  	9769 779 046     	909-99-0868            
1421    	John Miller                    	11219 Brooklyn (Kings county)                                  	7444 226 117     	997-58-7971            
1422    	John Miller                    	11235 Brooklyn (Kings county)                                  	4750 922 891     	844-70-7078            
1423    	John Miller                    	11368 Corona (Queens county)                                   	5431 803 056     	725-88-2027            
1424    	John Miller                    	11377 Woodside (Queens county)                                 	5651 858 083     	985-79-8497            
1425    	John Miller                    	11746 Huntington Station (Suffolk county)                      	8118 157 078     	408-33-2880            
1426    	John Miller                    	20906 Silver Spring (Montgomery county)                        	6783 927 713     	356-82-5094            
1427    	John Miller                    	2155 Medford (Middlesex county)                                	9166 397 134     	622-07-5450            
1428    	John Miller                    	28027 Concord (Cabarrus county)                                	2594 210 226     	909-05-8028            
1429    	John Miller                    	28215 Charlotte (Mecklenburg county)                           	2508 645 540     	562-14-8367            
1430    	John Miller                    	30044 Lawrenceville (Gwinnett county)                          	4940 389 143     	226-51-7275            
1431    	John Miller                    	37042 Clarksville (Montgomery county)                          	1919 027 227     	992-36-0164            
1432    	John Miller                    	44035 Elyria (Lorain county)                                   	2757 025 377     	788-56-9819            
1433    	John Miller                    	45011 Hamilton (Butler county)                                 	3909 615 327     	584-89-3317            
1434    	John Miller                    	77521 Baytown (Harris county)                                  	2897 742 664     	097-05-8390            
1435    	John Miller                    	77573 League City (Galveston county)                           	5007 019 837     	129-22-9401            
1436    	John Miller                    	78250 San Antonio (Bexar county)                               	1242 377 325     	445-71-9039            
1437    	John Miller                    	80134 Parker (Douglas county)                                  	9956 385 305     	777-67-3310            
1438    	John Miller                    	89115 Las Vegas (Clark county)                                 	2026 340 707     	824-43-7355            
1439    	John Miller                    	95112 San Jose (Santa Clara county)                            	4243 846 102     	980-91-3258            
1440    	John Miller                    	95123 San Jose (Santa Clara county)                            	5563 020 612     	651-71-1410            
1441    	John Miller                    	97701 Bend (Deschutes county)                                  	6627 728 571     	285-97-3065            
1442    	John Mills                     	42101 Bowling Green (Warren county)                            	4661 689 793     	804-31-5992            
1443    	John Mills                     	75034 Frisco (Collin county)                                   	6241 258 357     	447-33-8878            
1444    	John Miranda                   	90805 Long Beach (Los Angeles county)                          	8680 308 294     	848-88-1466            
1445    	John Mitchell                  	60625 Chicago (Cook county)                                    	4162 831 850     	164-68-8680            
1446    	John Mitchell                  	75043 Garland (Dallas county)                                  	6155 321 391     	296-92-0308            
1447    	John Mitchell                  	77429 Cypress (Harris county)                                  	6283 233 352     	225-10-7641            
1448    	John Mitchell                  	90011 Los Angeles (Los Angeles county)                         	3022 004 013     	984-49-3101            
1449    	John Mitchell                  	91402 Panorama City (Los Angeles county)                       	7490 601 542     	381-10-5724            
1450    	John Mitchell                  	92627 Costa Mesa (Orange county)                               	6619 366 364     	412-95-0192            
1451    	John Molina                    	33015 Hialeah (Miami-Dade county)                              	3168 989 389     	793-50-0199            
1452    	John Monroe                    	29072 Lexington (Lexington county)                             	5049 827 504     	423-23-1642            
1453    	John Monroe                    	92570 Perris (Riverside county)                                	7129 798 036     	383-99-9195            
1454    	John Montes                    	75002 Allen (Collin county)                                    	3033 491 256     	095-20-4572            
1455    	John Montes                    	76244 Keller (Tarrant county)                                  	5043 392 472     	285-11-6496            
1456    	John Montgomery                	28078 Huntersville (Mecklenburg county)                        	6614 119 013     	778-80-1856            
1457    	John Montgomery                	60614 Chicago (Cook county)                                    	4753 401 667     	368-21-1514            
1458    	John Montgomery                	94538 Fremont (Alameda county)                                 	4912 446 159     	605-99-2852            
1459    	John Montoya                   	90640 Montebello (Los Angeles county)                          	3673 702 440     	060-08-5455            
1460    	John Moody                     	60617 Chicago (Cook county)                                    	5795 218 613     	524-61-6014            
1461    	John Moore                     	32765 Oviedo (Seminole county)                                 	2276 565 933     	578-59-4807            
1462    	John Moore                     	33023 Hollywood (Broward county)                               	8116 707 524     	148-28-3755            
1463    	John Moore                     	38401 Columbia (Maury county)                                  	3339 869 767     	426-47-2293            
1464    	John Moore                     	7047 North Bergen (Hudson county)                              	2186 970 117     	231-61-6790            
1465    	John Moore                     	725 Caguas (Caguas county)                                     	2856 780 411     	119-22-7147            
1466    	John Moore                     	77494 Katy (Fort Bend county)                                  	7317 279 959     	989-74-0656            
1467    	John Moore                     	78753 Austin (Travis county)                                   	9100 182 035     	516-02-9136            
1468    	John Moore                     	90805 Long Beach (Los Angeles county)                          	5524 674 653     	589-73-9302            
1469    	John Moore                     	92627 Costa Mesa (Orange county)                               	4056 201 580     	111-92-3945            
1470    	John Moore                     	93306 Bakersfield (Kern county)                                	5488 914 896     	062-30-7461            
1471    	John Moore                     	95747 Roseville (Placer county)                                	6318 075 922     	559-68-3654            
1472    	John Moore                     	96818 Honolulu (Honolulu county)                               	7428 191 586     	585-59-2645            
1473    	John Morales                   	30263 Newnan (Coweta county)                                   	5722 989 204     	412-69-8689            
1474    	John Morales                   	60629 Chicago (Cook county)                                    	5800 968 223     	548-13-6850            
1475    	John Morales                   	76137 Fort Worth (Tarrant county)                              	7487 284 697     	906-38-5199            
1476    	John Morales                   	76137 Fort Worth (Tarrant county)                              	7896 085 427     	575-47-9986            
1477    	John Morales                   	77095 Houston (Harris county)                                  	3522 059 435     	989-26-9340            
1478    	John Morales                   	90250 Hawthorne (Los Angeles county)                           	1973 696 251     	813-64-3084            
1479    	John Morales                   	91911 Chula Vista (San Diego county)                           	7687 282 159     	008-38-8734            
1480    	John Moran                     	7093 West New York (Hudson county)                             	8007 030 953     	425-24-1078            
1481    	John Moreno                    	11220 Brooklyn (Kings county)                                  	3334 139 464     	903-07-8345            
1482    	John Moreno                    	23454 Virginia Beach (Virginia Beach City county)              	1393 218 967     	120-85-8797            
1483    	John Moreno                    	84043 Lehi (Utah county)                                       	4670 237 225     	384-77-6763            
1484    	John Morgan                    	84118 Salt Lake City (Salt Lake county)                        	8598 876 097     	670-08-1217            
1485    	John Morgan                    	90006 Los Angeles (Los Angeles county)                         	1520 457 230     	206-01-8343            
1486    	John Morgan                    	91911 Chula Vista (San Diego county)                           	9601 900 562     	193-85-8840            
1487    	John Morgan                    	92407 San Bernardino (San Bernardino county)                   	4749 732 165     	088-14-9188            
1488    	John Morgan                    	92503 Riverside (Riverside county)                             	3549 924 792     	842-20-5341            
1489    	John Morgan                    	92627 Costa Mesa (Orange county)                               	9330 619 453     	732-60-4935            
1490    	John Morris                    	77459 Missouri City (Fort Bend county)                         	4430 624 608     	728-20-1317            
1491    	John Morris                    	78666 San Marcos (Hays county)                                 	6765 185 255     	967-79-8817            
1492    	John Morris                    	91770 Rosemead (Los Angeles county)                            	5499 689 988     	897-78-7788            
1493    	John Morris                    	94806 San Pablo (Contra Costa county)                          	1307 386 916     	772-09-6462            
1494    	John Morrison                  	23464 Virginia Beach (Virginia Beach City county)              	4893 554 769     	883-08-7384            
1495    	John Morrison                  	80219 Denver (Denver county)                                   	5669 344 926     	438-52-5364            
1496    	John Morrison                  	953 Toa Alta (Toa Alta county)                                 	6121 175 344     	133-62-8468            
1497    	John Morrow                    	11234 Brooklyn (Kings county)                                  	7665 303 048     	644-32-1934            
1498    	John Morrow                    	44060 Mentor (Lake county)                                     	6109 377 876     	674-23-3283            
1499    	John Morrow                    	92057 Oceanside (San Diego county)                             	7739 626 094     	426-86-3441            
1500    	John Morse                     	11208 Brooklyn (Kings county)                                  	9714 733 053     	174-35-6818            
1501    	John Morse                     	33157 Miami (Miami-Dade county)                                	4548 525 522     	433-68-5718            
1502    	John Morton                    	11230 Brooklyn (Kings county)                                  	5922 774 091     	163-60-9861            
1503    	John Morton                    	43081 Westerville (Franklin county)                            	4563 553 651     	249-35-1384            
1504    	John Morton                    	89110 Las Vegas (Clark county)                                 	2948 602 034     	475-73-4596            
1505    	John Mosley                    	93257 Porterville (Tulare county)                              	8813 749 032     	428-14-7170            
1506    	John Moss                      	33142 Miami (Miami-Dade county)                                	9546 051 848     	250-77-3278            
1507    	John Moss                      	92404 San Bernardino (San Bernardino county)                   	9647 825 537     	011-16-2904            
1508    	John Mueller                   	75052 Grand Prairie (Dallas county)                            	6901 986 282     	066-61-2545            
1509    	John Mueller                   	92630 Lake Forest (Orange county)                              	1749 800 347     	149-79-3497            
1510    	John Mullen                    	33125 Miami (Miami-Dade county)                                	2623 998 550     	915-46-1063            
1511    	John Mullins                   	10462 Bronx (Bronx county)                                     	3325 675 706     	944-21-5774            
1512    	John Mullins                   	30052 Loganville (Gwinnett county)                             	1145 694 527     	214-70-8720            
1513    	John Munoz                     	30281 Stockbridge (Henry county)                               	9306 842 573     	072-58-6877            
1514    	John Munoz                     	60657 Chicago (Cook county)                                    	1665 314 016     	568-79-6581            
1515    	John Munoz                     	89115 Las Vegas (Clark county)                                 	4607 407 290     	635-06-8860            
1516    	John Murillo                   	60651 Chicago (Cook county)                                    	1181 258 640     	226-11-1287            
1517    	John Murphy                    	10023 New York City (New York county)                          	4162 334 136     	218-82-5608            
1518    	John Murphy                    	19111 Philadelphia (Philadelphia county)                       	3438 353 295     	041-37-6955            
1519    	John Murphy                    	33463 Lake Worth (Palm Beach county)                           	5676 762 674     	400-22-0605            
1520    	John Murphy                    	77095 Houston (Harris county)                                  	3182 039 029     	352-27-4723            
1521    	John Murphy                    	80219 Denver (Denver county)                                   	2175 121 122     	142-52-0961            
1522    	John Murphy                    	89031 North Las Vegas (Clark county)                           	5952 992 407     	988-23-3275            
1523    	John Murphy                    	91710 Chino (San Bernardino county)                            	7985 552 712     	920-35-7871            
1524    	John Murphy                    	92057 Oceanside (San Diego county)                             	2776 812 887     	910-89-6023            
1525    	John Murray                    	23454 Virginia Beach (Virginia Beach City county)              	3485 054 766     	343-81-6812            
1526    	John Murray                    	46307 Crown Point (Lake county)                                	4788 618 907     	915-56-5435            
1527    	John Murray                    	92801 Anaheim (Orange county)                                  	5627 295 464     	765-90-2763            
1528    	John Myers                     	75067 Lewisville (Denton county)                               	9619 092 505     	849-54-3903            
1529    	John Myers                     	90250 Hawthorne (Los Angeles county)                           	3033 321 412     	394-63-7536            
1530    	John Myers                     	92021 El Cajon (San Diego county)                              	4538 396 068     	396-64-5638            
1531    	John Nash                      	10701 Yonkers (Westchester county)                             	1877 991 669     	980-03-2620            
1532    	John Navarro                   	11211 Brooklyn (Kings county)                                  	4173 020 757     	514-57-8866            
1533    	John Navarro                   	48180 Taylor (Wayne county)                                    	5626 249 055     	925-41-4401            
1534    	John Navarro                   	953 Toa Alta (Toa Alta county)                                 	5074 405 881     	592-98-6400            
1535    	John Neal                      	10023 New York City (New York county)                          	8650 433 602     	929-35-5923            
1536    	John Nelson                    	11233 Brooklyn (Kings county)                                  	6799 441 024     	592-36-4978            
1537    	John Nelson                    	23464 Virginia Beach (Virginia Beach City county)              	5907 190 666     	426-76-8407            
1538    	John Nelson                    	33023 Hollywood (Broward county)                               	6080 895 387     	322-09-4311            
1539    	John Nelson                    	75040 Garland (Dallas county)                                  	1715 610 485     	610-92-1360            
1540    	John Nelson                    	78130 New Braunfels (Comal county)                             	6977 761 578     	087-42-7060            
1541    	John Nelson                    	92630 Lake Forest (Orange county)                              	8358 428 983     	704-30-3445            
1542    	John Nelson                    	93257 Porterville (Tulare county)                              	4012 600 702     	497-27-7590            
1543    	John Nelson                    	94565 Pittsburg (Contra Costa county)                          	6262 643 267     	931-87-2973            
1544    	John Nelson                    	99301 Pasco (Franklin county)                                  	1608 228 508     	529-01-6951            
1545    	John Newton                    	11236 Brooklyn (Kings county)                                  	1867 994 830     	631-39-3106            
1546    	John Nguyen                    	10456 Bronx (Bronx county)                                     	8089 240 116     	169-70-8721            
1547    	John Nguyen                    	20011 Washington (District Of Columbia county)                 	6634 558 078     	474-89-6732            
1548    	John Nguyen                    	30024 Suwanee (Gwinnett county)                                	2802 132 990     	360-80-8631            
1549    	John Nguyen                    	30096 Duluth (Gwinnett county)                                 	9858 399 386     	997-46-9785            
1550    	John Nguyen                    	37129 Murfreesboro (Rutherford county)                         	8310 452 768     	188-70-0913            
1551    	John Nguyen                    	43026 Hilliard (Franklin county)                               	6270 737 497     	027-72-0894            
1552    	John Nguyen                    	60657 Chicago (Cook county)                                    	2779 288 466     	268-12-1559            
1553    	John Nguyen                    	78228 San Antonio (Bexar county)                               	4550 701 375     	068-48-4114            
1554    	John Nguyen                    	85032 Phoenix (Maricopa county)                                	4273 303 505     	925-39-1904            
1555    	John Nguyen                    	85041 Phoenix (Maricopa county)                                	5954 263 107     	700-10-0570            
1556    	John Nguyen                    	8753 Toms River (Ocean county)                                 	1511 865 086     	610-81-6277            
1557    	John Nguyen                    	90037 Los Angeles (Los Angeles county)                         	8590 109 420     	873-37-7577            
1558    	John Nguyen                    	92324 Colton (San Bernardino county)                           	5300 704 399     	233-79-7428            
1559    	John Nguyen                    	92592 Temecula (Riverside county)                              	5891 669 816     	499-78-2171            
1560    	John Nguyen                    	92677 Laguna Niguel (Orange county)                            	7747 559 781     	200-52-3509            
1561    	John Nguyen                    	976 Trujillo Alto (Trujillo Alto county)                       	4498 121 431     	589-99-5291            
1562    	John Nichols                   	22191 Woodbridge (Prince William county)                       	3603 225 709     	641-20-5903            
1563    	John Nichols                   	91331 Pacoima (Los Angeles county)                             	7517 429 167     	516-89-2883            
1564    	John Nicholson                 	612 Arecibo (Arecibo county)                                   	9295 740 319     	810-93-5345            
1565    	John Nielsen                   	79938 El Paso (El Paso county)                                 	5950 661 828     	947-75-1047            
1566    	John Nixon                     	10977 Spring Valley (Rockland county)                          	6735 106 410     	341-89-6528            
1567    	John Nixon                     	93727 Fresno (Fresno county)                                   	6479 630 664     	687-72-3538            
1568    	John Nolan                     	11373 Elmhurst (Queens county)                                 	2165 445 729     	433-85-2393            
1569    	John Nolan                     	78228 San Antonio (Bexar county)                               	6400 448 761     	254-99-1021            
1570    	John Nolan                     	90001 Los Angeles (Los Angeles county)                         	7820 991 236     	352-62-1305            
1571    	John Norris                    	75150 Mesquite (Dallas county)                                 	4803 400 197     	157-89-1336            
1572    	John Norris                    	92504 Riverside (Riverside county)                             	2665 902 881     	336-09-8827            
1573    	John Norton                    	79924 El Paso (El Paso county)                                 	1146 012 252     	756-98-7216            
1574    	John Norton                    	94112 San Francisco (San Francisco county)                     	6204 078 272     	070-53-2445            
1575    	John Novak                     	6010 Bristol (Hartford county)                                 	6254 070 936     	176-24-7743            
1576    	John Novak                     	76028 Burleson (Johnson county)                                	7403 938 682     	514-64-0442            
1577    	John Nunez                     	7087 Union City (Hudson county)                                	9389 355 562     	947-58-8871            
1578    	John Nunez                     	725 Caguas (Caguas county)                                     	4438 120 454     	250-39-7622            
1579    	John Obrien                    	10312 Staten Island (Richmond county)                          	6364 808 818     	962-35-8160            
1580    	John Obrien                    	11234 Brooklyn (Kings county)                                  	6022 138 263     	940-29-8722            
1581    	John Obrien                    	95112 San Jose (Santa Clara county)                            	5608 204 937     	484-57-8232            
1582    	John Ochoa                     	28215 Charlotte (Mecklenburg county)                           	7862 642 056     	986-07-4746            
1583    	John Ochoa                     	90250 Hawthorne (Los Angeles county)                           	8143 687 923     	504-02-7617            
1584    	John Oconnell                  	78501 Mcallen (Hidalgo county)                                 	4254 936 371     	615-29-0738            
1585    	John Odom                      	93312 Bakersfield (Kern county)                                	3874 284 321     	443-62-9234            
1586    	John Oliver                    	33414 West Palm Beach (Palm Beach county)                      	7765 115 508     	519-12-5994            
1587    	John Oliver                    	78641 Leander (Williamson county)                              	1366 724 073     	847-20-5325            
1588    	John Olsen                     	6902 Stamford (Fairfield county)                               	6727 044 104     	211-08-4673            
1589    	John Olson                     	33012 Hialeah (Miami-Dade county)                              	5067 195 106     	961-31-4774            
1590    	John Olson                     	44035 Elyria (Lorain county)                                   	2788 800 086     	442-84-3940            
1591    	John Oneal                     	34711 Clermont (Lake county)                                   	4056 939 117     	349-37-3167            
1592    	John Oneal                     	48197 Ypsilanti (Washtenaw county)                             	1750 508 364     	421-12-5609            
1593    	John Oneill                    	32244 Jacksonville (Duval county)                              	6999 158 535     	464-28-6738            
1594    	John Orozco                    	37211 Nashville (Davidson county)                              	6613 163 714     	203-82-4205            
1595    	John Orozco                    	77429 Cypress (Harris county)                                  	9936 915 326     	558-42-5848            
1596    	John Ortega                    	32210 Jacksonville (Duval county)                              	6903 465 096     	709-75-7849            
1597    	John Ortega                    	79912 El Paso (El Paso county)                                 	6490 724 499     	909-51-6652            
1598    	John Ortiz                     	11209 Brooklyn (Kings county)                                  	9464 481 042     	399-99-6950            
1599    	John Ortiz                     	27858 Greenville (Pitt county)                                 	6990 807 727     	904-16-7796            
1600    	John Ortiz                     	60640 Chicago (Cook county)                                    	5630 345 529     	057-12-3971            
1601    	John Ortiz                     	78249 San Antonio (Bexar county)                               	4559 459 116     	313-03-6335            
1602    	John Ortiz                     	83646 Meridian (Ada county)                                    	9810 113 112     	172-93-3273            
1603    	John Ortiz                     	90250 Hawthorne (Los Angeles county)                           	9451 837 665     	678-29-2964            
1604    	John Ortiz                     	92880 Corona (Riverside county)                                	2683 700 912     	980-25-3658            
1605    	John Owen                      	32822 Orlando (Orange county)                                  	4109 875 915     	638-06-2719            
1606    	John Owens                     	30004 Alpharetta (Fulton county)                               	8716 369 355     	025-15-6888            
1607    	John Pacheco                   	97701 Bend (Deschutes county)                                  	7825 438 429     	958-47-2484            
1608    	John Padilla                   	60629 Chicago (Cook county)                                    	1572 349 020     	532-43-8540            
1609    	John Page                      	11223 Brooklyn (Kings county)                                  	9649 063 990     	888-51-5530            
1610    	John Page                      	2155 Medford (Middlesex county)                                	4152 261 677     	083-40-0778            
1611    	John Page                      	7002 Bayonne (Hudson county)                                   	2331 315 073     	870-23-4254            
1612    	John Palmer                    	11385 Ridgewood (Queens county)                                	7157 135 490     	312-69-8411            
1613    	John Palmer                    	2360 Plymouth (Plymouth county)                                	4382 459 267     	552-44-7426            
1614    	John Palmer                    	77494 Katy (Fort Bend county)                                  	3986 409 109     	982-76-3079            
1615    	John Palmer                    	94080 South San Francisco (San Mateo county)                   	9178 757 328     	987-95-3426            
1616    	John Parker                    	10002 New York City (New York county)                          	3074 107 763     	327-53-1261            
1617    	John Parker                    	10467 Bronx (Bronx county)                                     	9939 771 754     	669-47-1576            
1618    	John Parker                    	11226 Brooklyn (Kings county)                                  	1836 555 225     	111-24-7344            
1619    	John Parker                    	11368 Corona (Queens county)                                   	2095 010 267     	097-46-1937            
1620    	John Parker                    	30062 Marietta (Cobb county)                                   	8452 791 826     	947-47-8800            
1621    	John Parker                    	38401 Columbia (Maury county)                                  	5898 655 927     	008-92-8470            
1622    	John Parker                    	85033 Phoenix (Maricopa county)                                	4817 445 079     	895-98-0555            
1623    	John Parker                    	90255 Huntington Park (Los Angeles county)                     	2739 488 084     	579-01-9911            
1624    	John Parker                    	90280 South Gate (Los Angeles county)                          	8484 668 577     	837-33-1736            
1625    	John Parker                    	91744 La Puente (Los Angeles county)                           	6467 462 658     	537-25-8340            
1626    	John Parker                    	98052 Redmond (King county)                                    	8986 232 586     	674-22-3592            
1627    	John Parks                     	22030 Fairfax (Fairfax City county)                            	3840 885 381     	815-80-4488            
1628    	John Parks                     	33311 Fort Lauderdale (Broward county)                         	1116 391 436     	133-74-9925            
1629    	John Parrish                   	43130 Lancaster (Fairfield county)                             	9281 992 666     	759-34-2028            
1630    	John Parsons                   	11434 Jamaica (Queens county)                                  	5739 082 762     	978-18-1660            
1631    	John Parsons                   	77077 Houston (Harris county)                                  	2421 283 725     	228-45-9405            
1632    	John Parsons                   	80013 Aurora (Arapahoe county)                                 	5365 010 615     	098-83-7811            
1633    	John Patel                     	10456 Bronx (Bronx county)                                     	1737 602 123     	031-41-9897            
1634    	John Patel                     	10468 Bronx (Bronx county)                                     	6116 211 093     	216-94-7842            
1635    	John Patel                     	34787 Winter Garden (Orange county)                            	2017 111 091     	708-76-6693            
1636    	John Patel                     	60629 Chicago (Cook county)                                    	4308 261 394     	074-55-2626            
1637    	John Patel                     	92105 San Diego (San Diego county)                             	4503 046 338     	042-08-2757            
1638    	John Patel                     	95355 Modesto (Stanislaus county)                              	8743 130 517     	123-85-0616            
1639    	John Patrick                   	2155 Medford (Middlesex county)                                	2533 355 272     	444-03-5349            
1640    	John Patton                    	90066 Los Angeles (Los Angeles county)                         	8282 342 070     	331-85-9894            
1641    	John Paul                      	21740 Hagerstown (Washington county)                           	4020 580 326     	537-94-8998            
1642    	John Paul                      	33411 West Palm Beach (Palm Beach county)                      	1856 095 002     	503-98-8499            
1643    	John Paul                      	60628 Chicago (Cook county)                                    	1393 675 700     	574-57-6887            
1644    	John Paul                      	93727 Fresno (Fresno county)                                   	7209 852 359     	766-65-4540            
1645    	John Payne                     	20019 Washington (District Of Columbia county)                 	3494 411 042     	541-98-0476            
1646    	John Payne                     	23322 Chesapeake (Chesapeake City county)                      	9370 046 496     	936-92-4788            
1647    	John Payne                     	48197 Ypsilanti (Washtenaw county)                             	2429 877 195     	875-01-4899            
1648    	John Payne                     	92335 Fontana (San Bernardino county)                          	2235 008 079     	792-37-4695            
1649    	John Payne                     	92563 Murrieta (Riverside county)                              	2253 575 020     	846-19-5786            
1650    	John Payne                     	94080 South San Francisco (San Mateo county)                   	5531 116 544     	837-52-0703            
1651    	John Pearson                   	94080 South San Francisco (San Mateo county)                   	7571 899 836     	909-94-0735            
1652    	John Pena                      	11355 Flushing (Queens county)                                 	6988 501 872     	490-18-4608            
1653    	John Pena                      	77521 Baytown (Harris county)                                  	8038 989 456     	906-33-5289            
1654    	John Pena                      	90255 Huntington Park (Los Angeles county)                     	3871 171 675     	697-19-7940            
1655    	John Pennington                	98682 Vancouver (Clark county)                                 	4749 075 020     	156-57-8280            
1656    	John Peralta                   	92404 San Bernardino (San Bernardino county)                   	4862 309 974     	614-59-9761            
1657    	John Perez                     	11204 Brooklyn (Kings county)                                  	2004 891 395     	665-51-7035            
1658    	John Perez                     	20874 Germantown (Montgomery county)                           	1984 651 589     	393-43-0117            
1659    	John Perez                     	22003 Annandale (Fairfax county)                               	1453 034 918     	893-29-7742            
1660    	John Perez                     	27858 Greenville (Pitt county)                                 	2172 342 844     	153-59-8198            
1661    	John Perez                     	29483 Summerville (Dorchester county)                          	3321 237 180     	648-64-3733            
1662    	John Perez                     	30047 Lilburn (Gwinnett county)                                	4347 107 410     	466-75-2977            
1663    	John Perez                     	34787 Winter Garden (Orange county)                            	3833 683 068     	759-91-3708            
1664    	John Perez                     	60617 Chicago (Cook county)                                    	7726 589 474     	425-78-4994            
1665    	John Perez                     	75150 Mesquite (Dallas county)                                 	9964 569 416     	311-60-4545            
1666    	John Perez                     	78753 Austin (Travis county)                                   	3021 204 787     	557-02-0440            
1667    	John Perez                     	90631 La Habra (Orange county)                                 	7105 714 045     	991-67-4167            
1668    	John Perez                     	92324 Colton (San Bernardino county)                           	5056 443 499     	146-41-8646            
1669    	John Perez                     	97007 Beaverton (Washington county)                            	7313 279 004     	050-81-7181            
1670    	John Perkins                   	11206 Brooklyn (Kings county)                                  	1225 374 165     	955-49-5063            
1671    	John Perkins                   	31419 Savannah (Chatham county)                                	7768 543 052     	704-92-1102            
1672    	John Perkins                   	949 Toa Baja (Toa Baja county)                                 	5881 850 065     	642-93-6366            
1673    	John Perkins                   	97007 Beaverton (Washington county)                            	9562 350 791     	295-73-6569            
1674    	John Perry                     	77036 Houston (Harris county)                                  	1934 802 696     	969-37-4622            
1675    	John Perry                     	90037 Los Angeles (Los Angeles county)                         	9566 390 826     	247-12-3435            
1676    	John Perry                     	92105 San Diego (San Diego county)                             	4577 623 452     	126-56-9927            
1677    	John Perry                     	93307 Bakersfield (Kern county)                                	1140 593 416     	456-83-3604            
1678    	John Person                    	85326 Buckeye (Maricopa county)                                	3255 790 454     	117-40-2580            
1679    	John Person                    	94806 San Pablo (Contra Costa county)                          	7829 843 457     	224-49-7807            
1680    	John Peters                    	55106 St. Paul (Ramsey county)                                 	2299 726 976     	320-82-6670            
1681    	John Peters                    	91710 Chino (San Bernardino county)                            	3378 068 028     	937-01-7298            
1682    	John Petersen                  	28173 Waxhaw (Union county)                                    	1680 735 973     	451-69-2641            
1683    	John Petersen                  	7055 Passaic (Passaic county)                                  	5049 242 589     	829-94-0287            
1684    	John Petersen                  	78572 Mission (Hidalgo county)                                 	7032 980 125     	306-34-1389            
1685    	John Peterson                  	11209 Brooklyn (Kings county)                                  	3642 524 026     	761-47-9136            
1686    	John Peterson                  	60617 Chicago (Cook county)                                    	1267 528 542     	909-70-6090            
1687    	John Peterson                  	78660 Pflugerville (Travis county)                             	1746 863 954     	208-05-5308            
1688    	John Peterson                  	92114 San Diego (San Diego county)                             	7291 313 086     	290-13-3556            
1689    	John Peterson                  	92553 Moreno Valley (Riverside county)                         	5510 321 986     	541-14-6295            
1690    	John Peterson                  	97701 Bend (Deschutes county)                                  	3121 518 951     	324-80-4386            
1691    	John Pham                      	60016 Des Plaines (Cook county)                                	8553 483 508     	822-33-0835            
